ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
395,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,100-500,1,1.1,,-7.4,96,Submerged,4,24,7110,rodent,macrophage,J774.A1,10^4,,,viability_cck,99
396,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,100-500,1,1.1,,-7.4,96,Submerged,1,24,7110,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
397,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1,1.2,,-5.7,96,Submerged,50,24,7111,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
398,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1,1.2,,-5.7,96,Submerged,20,24,7111,rodent,macrophage,J774.A1,10^4,,,viability_cck,99
399,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1,1.2,,-5.7,96,Submerged,10,24,7111,rodent,macrophage,J774.A1,10^4,,,viability_cck,98.8
400,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1,1.2,,-5.7,96,Submerged,100,24,7111,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
401,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1,1.2,,-5.7,96,Submerged,2,24,7111,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
402,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1,1.2,,-5.7,96,Submerged,1,24,7111,rodent,macrophage,J774.A1,10^4,,,viability_cck,99
403,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,100-500,1,1.2,,-5.7,96,Submerged,4,24,7111,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
404,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1,2.6,,-2.6,96,Submerged,1,24,7112,rodent,macrophage,J774.A1,10^4,,,viability_cck,99.2
405,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1,2.6,,-2.6,96,Submerged,2,24,7112,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
406,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1,2.6,,-2.6,96,Submerged,4,24,7112,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
407,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1,2.6,,-2.6,96,Submerged,10,24,7112,rodent,macrophage,J774.A1,10^4,,,viability_cck,99.95
408,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1,2.6,,-2.6,96,Submerged,20,24,7112,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
409,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1,2.6,,-2.6,96,Submerged,50,24,7112,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
410,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,100-500,1,2.6,,-2.6,96,Submerged,100,24,7112,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
411,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1,2.9,,-5.8,96,Submerged,20,24,7113,rodent,macrophage,J774.A1,10^4,,,viability_cck,80.5
412,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1,2.9,,-5.8,96,Submerged,50,24,7113,rodent,macrophage,J774.A1,10^4,,,viability_cck,15
413,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1,2.9,,-5.8,96,Submerged,10,24,7113,rodent,macrophage,J774.A1,10^4,,,viability_cck,95.5
414,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1,2.9,,-5.8,96,Submerged,100,24,7113,rodent,macrophage,J774.A1,10^4,,,viability_cck,5.2
415,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1,2.9,,-5.8,96,Submerged,2,24,7113,rodent,macrophage,J774.A1,10^4,,,viability_cck,98.5
416,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1,2.9,,-5.8,96,Submerged,1,24,7113,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
417,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,100-500,1,2.9,,-5.8,96,Submerged,4,24,7113,rodent,macrophage,J774.A1,10^4,,,viability_cck,99
418,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1,4.1,,-4.6,96,Submerged,1,24,7114,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
419,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1,4.1,,-4.6,96,Submerged,2,24,7114,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
420,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1,4.1,,-4.6,96,Submerged,4,24,7114,rodent,macrophage,J774.A1,10^4,,,viability_cck,99.8
421,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1,4.1,,-4.6,96,Submerged,10,24,7114,rodent,macrophage,J774.A1,10^4,,,viability_cck,98.5
422,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1,4.1,,-4.6,96,Submerged,20,24,7114,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
423,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1,4.1,,-4.6,96,Submerged,50,24,7114,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
424,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,100-500,1,4.1,,-4.6,96,Submerged,100,24,7114,rodent,macrophage,J774.A1,10^4,,,viability_cck,100
425,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,-32.4,96?,Submerged,100,6,8030,human,macrophage,THP-1,5x10^5,,,viability_wst,58.7
426,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,-32.4,96?,Submerged,40,6,8030,human,macrophage,THP-1,5x10^5,,,viability_wst,83.7
427,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,-32.4,96?,Submerged,80,6,8030,human,macrophage,THP-1,5x10^5,,,viability_wst,60.6
428,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,-32.4,96?,Submerged,10,6,8030,human,macrophage,THP-1,5x10^5,,,viability_wst,95.7
429,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,Single layer (SLGO) 1 min sonication (SLGO1),,Cheap tubes,RPMI + 10% FBS,878,,M,,1,1,,-32.4,96?,Submerged,20,6,8030,human,macrophage,THP-1,5x10^5,,,viability_wst,95.7
430,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,-32.4,96?,Submerged,10,6,8033,human,macrophage,THP-1,5x10^5,,,viability_wst,99.95
431,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,-32.4,96?,Submerged,20,6,8033,human,macrophage,THP-1,5x10^5,,,viability_wst,93.92
432,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,-32.4,96?,Submerged,40,6,8033,human,macrophage,THP-1,5x10^5,,,viability_wst,61.99
433,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,-32.4,96?,Submerged,80,6,8033,human,macrophage,THP-1,5x10^5,,,viability_wst,55.03
434,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 5 mins sonication,,Cheap tubes,RPMI + 10% FBS,816.8,,M,,1,1,,-32.4,96?,Submerged,100,6,8033,human,macrophage,THP-1,5x10^5,,,viability_wst,52.26
435,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,-32.4,96?,Submerged,10,6,8036,human,macrophage,THP-1,5x10^5,,,viability_wst,94.86
436,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,-32.4,96?,Submerged,20,6,8036,human,macrophage,THP-1,5x10^5,,,viability_wst,78.65
437,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,-32.4,96?,Submerged,40,6,8036,human,macrophage,THP-1,5x10^5,,,viability_wst,50.4
438,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,-32.4,96?,Submerged,80,6,8036,human,macrophage,THP-1,5x10^5,,,viability_wst,42.99
439,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 15 mins sinication,,Cheap tubes,RPMI + 10% FBS,699,,M,,1,1,,-32.4,96?,Submerged,100,6,8036,human,macrophage,THP-1,5x10^5,,,viability_wst,42.07
440,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,-32.4,96?,Submerged,100,6,8039,human,macrophage,THP-1,5x10^5,,,viability_wst,34.7
441,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,-32.4,96?,Submerged,80,6,8039,human,macrophage,THP-1,5x10^5,,,viability_wst,38.37
442,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,-32.4,96?,Submerged,10,6,8039,human,macrophage,THP-1,5x10^5,,,viability_wst,88.8
443,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,-32.4,96?,Submerged,20,6,8039,human,macrophage,THP-1,5x10^5,,,viability_wst,72.1
444,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,SLGO 30 mins sonication,,Cheap tubes,RPMI + 10% FBS,497.1,,S,,1,1,,-32.4,96?,Submerged,40,6,8039,human,macrophage,THP-1,5x10^5,,,viability_wst,45.3
445,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,-32.4,96?,Submerged,10,6,8042,human,macrophage,THP-1,5x10^5,,,viability_wst,100
446,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,-32.4,96?,Submerged,20,6,8042,human,macrophage,THP-1,5x10^5,,,viability_wst,99.48
447,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,-32.4,96?,Submerged,40,6,8042,human,macrophage,THP-1,5x10^5,,,viability_wst,92.99
448,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,-32.4,96?,Submerged,80,6,8042,human,macrophage,THP-1,5x10^5,,,viability_wst,87.5
449,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 1 min,,Cheap tubes,RPMI + 10% FBS,1259.2,,L,,3,3,,-32.4,96?,Submerged,100,6,8042,human,macrophage,THP-1,5x10^5,,,viability_wst,85.6
450,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,-32.4,96?,Submerged,100,6,8045,human,macrophage,THP-1,5x10^5,,,viability_wst,59.6
451,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,-32.4,96?,Submerged,80,6,8045,human,macrophage,THP-1,5x10^5,,,viability_wst,80.96
452,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,-32.4,96?,Submerged,40,6,8045,human,macrophage,THP-1,5x10^5,,,viability_wst,89.3
453,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,-32.4,96?,Submerged,20,6,8045,human,macrophage,THP-1,5x10^5,,,viability_wst,99
454,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 5 mins,,Cheap tubes,RPMI + 10% FBS,1156,,L,,3,3,,-32.4,96?,Submerged,10,6,8045,human,macrophage,THP-1,5x10^5,,,viability_wst,98.5
455,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 15 mins,,Cheap tubes,RPMI + 10% FBS,912.2,,M,,3,3,,-32.4,96?,Submerged,10,6,8048,human,macrophage,THP-1,5x10^5,,,viability_wst,99.48
456,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 15 mins,,Cheap tubes,RPMI + 10% FBS,912.2,,M,,3,3,,-32.4,96?,Submerged,20,6,8048,human,macrophage,THP-1,5x10^5,,,viability_wst,92.99
457,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 15 mins,,Cheap tubes,RPMI + 10% FBS,912.2,,M,,3,3,,-32.4,96?,Submerged,40,6,8048,human,macrophage,THP-1,5x10^5,,,viability_wst,77.26
458,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 15 mins,,Cheap tubes,RPMI + 10% FBS,912.2,,M,,3,3,,-32.4,96?,Submerged,80,6,8048,human,macrophage,THP-1,5x10^5,,,viability_wst,41.14
459,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 15 mins,,Cheap tubes,RPMI + 10% FBS,912.2,,M,,3,3,,-32.4,96?,Submerged,100,6,8048,human,macrophage,THP-1,5x10^5,,,viability_wst,37.4
460,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 30mins,,Cheap tubes,RPMI + 10% FBS,701.6,,M,,3,3,,-32.4,96?,Submerged,80,6,8051,human,macrophage,THP-1,5x10^5,,,viability_wst,39.3
461,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 30mins,,Cheap tubes,RPMI + 10% FBS,701.6,,M,,3,3,,-32.4,96?,Submerged,40,6,8051,human,macrophage,THP-1,5x10^5,,,viability_wst,52.7
462,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 30mins,,Cheap tubes,RPMI + 10% FBS,701.6,,M,,3,3,,-32.4,96?,Submerged,100,6,8051,human,macrophage,THP-1,5x10^5,,,viability_wst,36.5
463,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 30mins,,Cheap tubes,RPMI + 10% FBS,701.6,,M,,3,3,,-32.4,96?,Submerged,10,6,8051,human,macrophage,THP-1,5x10^5,,,viability_wst,98.5
464,Cho et al 2016,https://koreauniv.pure.elsevier.com/en/publications/in-vitro-and-in-vivo-comparison-of-the-immunotoxicity-of-single-a,Graphene oxide,MLGO 30mins,,Cheap tubes,RPMI + 10% FBS,701.6,,M,,3,3,,-32.4,96?,Submerged,20,6,8051,human,macrophage,THP-1,5x10^5,,,viability_wst,93
