,ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
305,306,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S2 (has 0.75 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-109",,S,,,,,-40.0,96,Submerged,50.0,24.0,6133,human,epithelial,A549,5000 per well,,,viability_mtt,91.3
306,307,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S2 (has 0.75 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-108",,S,,,,,-40.0,96,Submerged,25.0,24.0,6133,human,epithelial,A549,5000 per well,,,viability_mtt,98.5
307,308,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S2 (has 0.75 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-112",,S,,,,,-40.0,96,Submerged,25.0,48.0,6134,human,epithelial,A549,5000 per well,,,viability_mtt,64.7
308,309,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S2 (has 0.75 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-113",,S,,,,,-40.0,96,Submerged,50.0,48.0,6134,human,epithelial,A549,5000 per well,,,viability_mtt,54.4
309,310,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S2 (has 0.75 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-114",,S,,,,,-40.0,96,Submerged,100.0,48.0,6134,human,epithelial,A549,5000 per well,,,viability_mtt,55.8
310,311,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S2 (has 0.75 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-115",,S,,,,,-40.0,96,Submerged,200.0,48.0,6134,human,epithelial,A549,5000 per well,,,viability_mtt,50.0
311,312,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-116",,S,,,,,-40.0,96,Submerged,25.0,24.0,6135,human,epithelial,A549,5000 per well,,,viability_mtt,100.0
312,313,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-117",,S,,,,,-40.0,96,Submerged,50.0,24.0,6135,human,epithelial,A549,5000 per well,,,viability_mtt,97.1
313,314,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-118",,S,,,,,-40.0,96,Submerged,100.0,24.0,6135,human,epithelial,A549,5000 per well,,,viability_mtt,89.9
314,315,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-119",,S,,,,,-40.0,96,Submerged,200.0,24.0,6135,human,epithelial,A549,5000 per well,,,viability_mtt,85.5
315,316,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-123",,S,,,,,-40.0,96,Submerged,200.0,48.0,6136,human,epithelial,A549,5000 per well,,,viability_mtt,70.5
316,317,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-122",,S,,,,,-40.0,96,Submerged,100.0,48.0,6136,human,epithelial,A549,5000 per well,,,viability_mtt,73.5
317,318,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-120",,S,,,,,-40.0,96,Submerged,25.0,48.0,6136,human,epithelial,A549,5000 per well,,,viability_mtt,79.4
318,319,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S3 (has 1 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-121",,S,,,,,-40.0,96,Submerged,50.0,48.0,6136,human,epithelial,A549,5000 per well,,,viability_mtt,73.5
319,320,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-124",,S,,,,,-40.0,96,Submerged,25.0,24.0,6137,human,epithelial,A549,5000 per well,,,viability_mtt,89.9
320,321,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-125",,S,,,,,-40.0,96,Submerged,50.0,24.0,6137,human,epithelial,A549,5000 per well,,,viability_mtt,82.6
321,322,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-126",,S,,,,,-40.0,96,Submerged,100.0,24.0,6137,human,epithelial,A549,5000 per well,,,viability_mtt,73.9
322,323,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-127",,S,,,,,-40.0,96,Submerged,200.0,24.0,6137,human,epithelial,A549,5000 per well,,,viability_mtt,72.5
323,324,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-128",,S,,,,,-40.0,96,Submerged,25.0,48.0,6138,human,epithelial,A549,5000 per well,,,viability_mtt,88.2
324,325,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-129",,S,,,,,-40.0,96,Submerged,50.0,48.0,6138,human,epithelial,A549,5000 per well,,,viability_mtt,70.5
325,326,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-130",,S,,,,,-40.0,96,Submerged,100.0,48.0,6138,human,epithelial,A549,5000 per well,,,viability_mtt,66.2
326,327,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S4 (has 2 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-131",,S,,,,,-40.0,96,Submerged,200.0,48.0,6138,human,epithelial,A549,5000 per well,,,viability_mtt,67.7
327,328,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-133",,S,,,,,-40.0,96,Submerged,50.0,24.0,6139,human,epithelial,A549,5000 per well,,,viability_mtt,82.6
328,329,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-135",,S,,,,,-40.0,96,Submerged,200.0,24.0,6139,human,epithelial,A549,5000 per well,,,viability_mtt,72.4
329,330,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-132",,S,,,,,-40.0,96,Submerged,25.0,24.0,6139,human,epithelial,A549,5000 per well,,,viability_mtt,91.3
330,331,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-134",,S,,,,,-40.0,96,Submerged,100.0,24.0,6139,human,epithelial,A549,5000 per well,,,viability_mtt,73.9
331,332,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-136",,S,,,,,-40.0,96,Submerged,25.0,48.0,6140,human,epithelial,A549,5000 per well,,,viability_mtt,88.2
332,333,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-137",,S,,,,,-40.0,96,Submerged,50.0,48.0,6140,human,epithelial,A549,5000 per well,,,viability_mtt,67.7
333,334,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-138",,S,,,,,-40.0,96,Submerged,100.0,48.0,6140,human,epithelial,A549,5000 per well,,,viability_mtt,66.2
334,335,Kumar et al 2018,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb01365a#!divAbstract,Graphene oxide,"GO, composite with iron nanoparticles Here is S5 (has 3 ratio Iron)",Fe3O4,in house both GO and composite,RPMI +10% FBS,"in PBS, says GO+iron 94-118 (iron says is 10-21) - so GO is approx 70-139",,S,,,,,-40.0,96,Submerged,200.0,48.0,6140,human,epithelial,A549,5000 per well,,,viability_mtt,67.6
335,336,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,589.4,,S,approx 100-150 nm,1.5,,,-18.5,96,Submerged,150.0,48.0,6165,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,63.9
336,337,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,589.4,,S,approx 100-150 nm,1.5,,,-18.5,96,Submerged,50.0,48.0,6165,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,87.4
337,338,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,589.4,,S,approx 100-150 nm,1.5,,,-18.5,96,Submerged,100.0,48.0,6165,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,73.1
338,339,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,589.4,,S,approx 100-150 nm,1.5,,,-18.5,96,Submerged,200.0,48.0,6165,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,57.9
339,340,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.5,,S,approx 100-150 nm,1.5,,,-8.7,96,Submerged,200.0,48.0,6166,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,67.1
340,341,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.5,,S,approx 100-150 nm,1.5,,,-8.7,96,Submerged,150.0,48.0,6166,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,71.7
341,342,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.5,,S,approx 100-150 nm,1.5,,,-8.7,96,Submerged,50.0,48.0,6166,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,95.7
342,343,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.5,,S,approx 100-150 nm,1.5,,,-8.7,96,Submerged,100.0,48.0,6166,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,90.6
343,344,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO2, 5hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.4,,S,approx 100-150 nm,1.5,,,-8.2,96,Submerged,50.0,48.0,6167,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,97.9
344,345,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO2, 5hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.4,,S,approx 100-150 nm,1.5,,,-8.2,96,Submerged,100.0,48.0,6167,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,95.2
345,346,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO2, 5hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.4,,S,approx 100-150 nm,1.5,,,-8.2,96,Submerged,150.0,48.0,6167,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,97.0
346,347,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO2, 5hr solvothermal)",,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,596.4,,S,approx 100-150 nm,1.5,,,-8.2,96,Submerged,200.0,48.0,6167,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,99.8
347,348,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-1 was in 50oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,546.7,,S,approx 100-150 nm,1.5,,,-16.7,96,Submerged,50.0,48.0,6168,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,74.0
348,349,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-1 was in 50oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,546.7,,S,approx 100-150 nm,1.5,,,-16.7,96,Submerged,100.0,48.0,6168,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,45.0
349,350,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-1 was in 50oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,546.7,,S,approx 100-150 nm,1.5,,,-16.7,96,Submerged,150.0,48.0,6168,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,22.5
350,351,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-1 was in 50oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,546.7,,S,approx 100-150 nm,1.5,,,-16.7,96,Submerged,200.0,48.0,6168,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,8.7
351,352,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-2 was in 100oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,555.1,,S,approx 100-150 nm,1.5,,,-14.7,96,Submerged,150.0,48.0,6169,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,5.5
352,353,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-2 was in 100oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,555.1,,S,approx 100-150 nm,1.5,,,-14.7,96,Submerged,200.0,48.0,6169,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,2.3
353,354,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-2 was in 100oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,555.1,,S,approx 100-150 nm,1.5,,,-14.7,96,Submerged,50.0,48.0,6169,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,44.6
354,355,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,hydreated GO (hGO-2 was in 100oC),,in house (graphite from Asbury Graphite Mills),BEGM +10% FBS,555.1,,S,approx 100-150 nm,1.5,,,-14.7,96,Submerged,100.0,48.0,6169,human,epithelial,BEAS- 2B,10000,not sure,,viability_mtt,17.0
355,356,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,321.5,,S,approx 100-150 nm,1.5,,,-7.5,96,Submerged,50.0,48.0,6170,human,macrophage,THP-1,30000,not sure,,viability_mtt,93.5
356,357,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,321.5,,S,approx 100-150 nm,1.5,,,-7.5,96,Submerged,100.0,48.0,6170,human,macrophage,THP-1,30000,not sure,,viability_mtt,95.9
357,358,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,321.5,,S,approx 100-150 nm,1.5,,,-7.5,96,Submerged,150.0,48.0,6170,human,macrophage,THP-1,30000,not sure,,viability_mtt,86.9
358,359,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,Graphene oxide,pristine GO,,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,321.5,,S,approx 100-150 nm,1.5,,,-7.5,96,Submerged,200.0,48.0,6170,human,macrophage,THP-1,30000,not sure,,viability_mtt,79.5
359,360,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,432.1,,S,approx 100-150 nm,1.5,,,-5.5,96,Submerged,200.0,48.0,6171,human,macrophage,THP-1,30000,not sure,,viability_mtt,87.6
360,361,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,432.1,,S,approx 100-150 nm,1.5,,,-5.5,96,Submerged,150.0,48.0,6171,human,macrophage,THP-1,30000,not sure,,viability_mtt,97.8
361,362,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,432.1,,S,approx 100-150 nm,1.5,,,-5.5,96,Submerged,100.0,48.0,6171,human,macrophage,THP-1,30000,not sure,,viability_mtt,100.0
362,363,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO1, 1hr solvothermal)",,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,432.1,,S,approx 100-150 nm,1.5,,,-5.5,96,Submerged,50.0,48.0,6171,human,macrophage,THP-1,30000,not sure,,viability_mtt,95.7
363,364,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO2, 5hr solvothermal)",,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,456.5,,S,approx 100-150 nm,1.5,,,-6.5,96,Submerged,200.0,48.0,6172,human,macrophage,THP-1,30000,not sure,,viability_mtt,94.0
364,365,Li et al 2018,https://pubmed.ncbi.nlm.nih.gov/29328670/,rGO,"reduced GO (called rGO2, 5hr solvothermal)",,in house (graphite from Asbury Graphite Mills),RPMI+10% FBS,456.5,,S,approx 100-150 nm,1.5,,,-6.5,96,Submerged,150.0,48.0,6172,human,macrophage,THP-1,30000,not sure,,viability_mtt,95.7
